Type,SKU,Nom,Description,Catégories,Attribut 1 name,Attribut 1 value(s),Attribut 1 visible,Attribut 1 global,Attribut 2 name,Attribut 2 value(s),Attribut 2 visible,Attribut 2 global,Parent,Prix régulier
variation,R-185470-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-185470,1599
variation,R-185470-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-185470,1931
variation,R-185470-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-185470,2319
variation,R-185470-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-185470,2649
variation,R-185470-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-185470,2964
variation,R-185470-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-185470,3499
variation,R-185470-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-185470,3949
variation,R-185470-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-185470,2014
variation,R-185470-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-185470,2346
variation,R-185470-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-185470,2734
variation,R-185470-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-185470,3064
variation,R-185470-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-185470,3379
variation,R-185470-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-185470,3914
variation,R-185470-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-185470,4364
variation,R-185470-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-185470,2549
variation,R-185470-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-185470,2881
variation,R-185470-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-185470,3269
variation,R-185470-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-185470,3599
variation,R-185470-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-185470,3914
variation,R-185470-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-185470,4449
variation,R-185470-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-185470,4899
variable,R-212805,Oval Diamond Ring with Marquise Side Accents,Nature-inspired design featuring an oval center with floral marquise diamond shoulders.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-212805-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-212805,1599
variation,R-212805-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-212805,1931
variation,R-212805-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-212805,2319
variation,R-212805-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-212805,2649
variation,R-212805-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-212805,2964
variation,R-212805-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-212805,3499
variation,R-212805-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-212805,3949
variation,R-212805-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-212805,2014
variation,R-212805-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-212805,2346
variation,R-212805-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-212805,2734
variation,R-212805-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-212805,3064
variation,R-212805-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-212805,3379
variation,R-212805-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-212805,3914
variation,R-212805-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-212805,4364
variation,R-212805-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-212805,2549
variation,R-212805-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-212805,2881
variation,R-212805-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-212805,3269
variation,R-212805-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-212805,3599
variation,R-212805-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-212805,3914
variation,R-212805-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-212805,4449
variation,R-212805-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-212805,4899
variable,R-215073,Two-Tone Oval & Fancy Shape 3-Stone Engagement Ring,Stunning oval center flanked by unique geometric side stones on a gold band.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-215073-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-215073,1599
variation,R-215073-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-215073,1931
variation,R-215073-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-215073,2319
variation,R-215073-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-215073,2649
variation,R-215073-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-215073,2964
variation,R-215073-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-215073,3499
variation,R-215073-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-215073,3949
variation,R-215073-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-215073,2014
variation,R-215073-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-215073,2346
variation,R-215073-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-215073,2734
variation,R-215073-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-215073,3064
variation,R-215073-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-215073,3379
variation,R-215073-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-215073,3914
variation,R-215073-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-215073,4364
variation,R-215073-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-215073,2549
variation,R-215073-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-215073,2881
variation,R-215073-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-215073,3269
variation,R-215073-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-215073,3599
variation,R-215073-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-215073,3914
variation,R-215073-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-215073,4449
variation,R-215073-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-215073,4899
variable,R-228512,Elongated Cushion Cut Diamond Ring with Pave Band,Modern elongated cushion cut diamond set on a thin diamond-encrusted band.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-228512-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-228512,1299
variation,R-228512-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-228512,1631
variation,R-228512-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-228512,2019
variation,R-228512-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-228512,2349
variation,R-228512-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-228512,2664
variation,R-228512-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-228512,3199
variation,R-228512-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-228512,3649
variation,R-228512-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-228512,1714
variation,R-228512-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-228512,2046
variation,R-228512-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-228512,2434
variation,R-228512-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-228512,2764
variation,R-228512-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-228512,3079
variation,R-228512-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-228512,3614
variation,R-228512-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-228512,4064
variation,R-228512-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-228512,2249
variation,R-228512-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-228512,2581
variation,R-228512-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-228512,2969
variation,R-228512-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-228512,3299
variation,R-228512-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-228512,3614
variation,R-228512-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-228512,4149
variation,R-228512-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-228512,4599
variable,R-254983,Classic Pear Diamond Engagement Ring with Pave,Sophisticated pear cut diamond solitaire enhanced by a sparkling diamond shank.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-254983-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-254983,1399
variation,R-254983-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-254983,1731
variation,R-254983-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-254983,2119
variation,R-254983-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-254983,2449
variation,R-254983-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-254983,2764
variation,R-254983-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-254983,3299
variation,R-254983-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-254983,3749
variation,R-254983-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-254983,1814
variation,R-254983-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-254983,2146
variation,R-254983-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-254983,2534
variation,R-254983-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-254983,2864
variation,R-254983-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-254983,3179
variation,R-254983-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-254983,3714
variation,R-254983-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-254983,4164
variation,R-254983-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-254983,2349
variation,R-254983-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-254983,2681
variation,R-254983-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-254983,3069
variation,R-254983-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-254983,3399
variation,R-254983-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-254983,3714
variation,R-254983-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-254983,4249
variation,R-254983-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-254983,4699
variable,R-277444,Wide Band Diamond Ring (Channel & Pave),Bold statement ring featuring a center round diamond and multi-row diamond band.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-277444-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-277444,1999
variation,R-277444-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-277444,2331
variation,R-277444-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-277444,2719
variation,R-277444-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-277444,3049
variation,R-277444-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-277444,3364
variation,R-277444-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-277444,3899
variation,R-277444-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-277444,4349
variation,R-277444-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-277444,2414
variation,R-277444-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-277444,2746
variation,R-277444-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-277444,3134
variation,R-277444-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-277444,3464
variation,R-277444-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-277444,3779
variation,R-277444-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-277444,4314
variation,R-277444-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-277444,4764
variation,R-277444-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-277444,2949
variation,R-277444-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-277444,3281
variation,R-277444-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-277444,3669
variation,R-277444-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-277444,3999
variation,R-277444-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-277444,4314
variation,R-277444-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-277444,4849
variation,R-277444-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-277444,5299
variable,R-290198,Round Diamond Halo Engagement Ring,Classic round brilliant diamond surrounded by a glittering diamond halo.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-290198-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-290198,1399
variation,R-290198-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-290198,1731
variation,R-290198-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-290198,2119
variation,R-290198-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-290198,2449
variation,R-290198-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-290198,2764
variation,R-290198-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-290198,3299
variation,R-290198-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-290198,3749
variation,R-290198-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-290198,1814
variation,R-290198-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-290198,2146
variation,R-290198-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-290198,2534
variation,R-290198-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-290198,2864
variation,R-290198-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-290198,3179
variation,R-290198-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-290198,3714
variation,R-290198-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-290198,4164
variation,R-290198-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-290198,2349
variation,R-290198-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-290198,2681
variation,R-290198-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-290198,3069
variation,R-290198-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-290198,3399
variation,R-290198-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-290198,3714
variation,R-290198-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-290198,4249
variation,R-290198-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-290198,4699
variable,R-291937,Floral Diamond Engagement Semi-Mount,Nature-inspired lotus flower setting awaiting your center stone. Pave diamond shank.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-291937-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-291937,1359
variation,R-291937-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-291937,1691
variation,R-291937-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-291937,2079
variation,R-291937-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-291937,2409
variation,R-291937-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-291937,2724
variation,R-291937-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-291937,3259
variation,R-291937-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-291937,3709
variation,R-291937-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-291937,1774
variation,R-291937-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-291937,2106
variation,R-291937-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-291937,2494
variation,R-291937-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-291937,2824
variation,R-291937-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-291937,3139
variation,R-291937-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-291937,3674
variation,R-291937-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-291937,4124
variation,R-291937-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-291937,2309
variation,R-291937-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-291937,2641
variation,R-291937-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-291937,3029
variation,R-291937-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-291937,3359
variation,R-291937-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-291937,3674
variation,R-291937-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-291937,4209
variation,R-291937-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-291937,4659
variable,R-292348,Radiant Cut Diamond Ring (Pave Band),Dazzling radiant cut diamond set in yellow gold with a diamond-encrusted band.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-292348-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-292348,1379
variation,R-292348-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-292348,1711
variation,R-292348-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-292348,2099
variation,R-292348-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-292348,2429
variation,R-292348-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-292348,2744
variation,R-292348-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-292348,3279
variation,R-292348-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-292348,3729
variation,R-292348-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-292348,1794
variation,R-292348-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-292348,2126
variation,R-292348-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-292348,2514
variation,R-292348-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-292348,2844
variation,R-292348-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-292348,3159
variation,R-292348-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-292348,3694
variation,R-292348-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-292348,4144
variation,R-292348-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-292348,2329
variation,R-292348-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-292348,2661
variation,R-292348-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-292348,3049
variation,R-292348-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-292348,3379
variation,R-292348-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-292348,3694
variation,R-292348-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-292348,4229
variation,R-292348-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-292348,4679
variable,R-296893,Vintage Style Round Diamond Solitaire Engagement Ring,Intricate vintage-inspired basket setting holding a brilliant round diamond.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-296893-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-296893,1119
variation,R-296893-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-296893,1451
variation,R-296893-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-296893,1839
variation,R-296893-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-296893,2169
variation,R-296893-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-296893,2484
variation,R-296893-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-296893,3019
variation,R-296893-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-296893,3469
variation,R-296893-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-296893,1534
variation,R-296893-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-296893,1866
variation,R-296893-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-296893,2254
variation,R-296893-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-296893,2584
variation,R-296893-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-296893,2899
variation,R-296893-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-296893,3434
variation,R-296893-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-296893,3884
variation,R-296893-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-296893,2069
variation,R-296893-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-296893,2401
variation,R-296893-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-296893,2789
variation,R-296893-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-296893,3119
variation,R-296893-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-296893,3434
variation,R-296893-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-296893,3969
variation,R-296893-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-296893,4419
variable,R-297686,Modern Fluted Band Radiant Cut Diamond Bezel Ring,Contemporary architectural ring featuring a ribbed gold band and bezel-set radiant diamond.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-297686-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-297686,1219
variation,R-297686-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-297686,1551
variation,R-297686-2ct-10K,,,,Poids diamant,2 ct,,,Type d'or,10K,,,R-297686,1939
variation,R-297686-2.5ct-10K,,,,Poids diamant,2.5 ct,,,Type d'or,10K,,,R-297686,2269
variation,R-297686-3ct-10K,,,,Poids diamant,3 ct,,,Type d'or,10K,,,R-297686,2584
variation,R-297686-3.5ct-10K,,,,Poids diamant,3.5 ct,,,Type d'or,10K,,,R-297686,3119
variation,R-297686-4ct-10K,,,,Poids diamant,4 ct,,,Type d'or,10K,,,R-297686,3569
variation,R-297686-1ct-14K,,,,Poids diamant,1 ct,,,Type d'or,14K,,,R-297686,1634
variation,R-297686-1.5ct-14K,,,,Poids diamant,1.5 ct,,,Type d'or,14K,,,R-297686,1966
variation,R-297686-2ct-14K,,,,Poids diamant,2 ct,,,Type d'or,14K,,,R-297686,2354
variation,R-297686-2.5ct-14K,,,,Poids diamant,2.5 ct,,,Type d'or,14K,,,R-297686,2684
variation,R-297686-3ct-14K,,,,Poids diamant,3 ct,,,Type d'or,14K,,,R-297686,2999
variation,R-297686-3.5ct-14K,,,,Poids diamant,3.5 ct,,,Type d'or,14K,,,R-297686,3534
variation,R-297686-4ct-14K,,,,Poids diamant,4 ct,,,Type d'or,14K,,,R-297686,3984
variation,R-297686-1ct-18K,,,,Poids diamant,1 ct,,,Type d'or,18K,,,R-297686,2169
variation,R-297686-1.5ct-18K,,,,Poids diamant,1.5 ct,,,Type d'or,18K,,,R-297686,2501
variation,R-297686-2ct-18K,,,,Poids diamant,2 ct,,,Type d'or,18K,,,R-297686,2889
variation,R-297686-2.5ct-18K,,,,Poids diamant,2.5 ct,,,Type d'or,18K,,,R-297686,3219
variation,R-297686-3ct-18K,,,,Poids diamant,3 ct,,,Type d'or,18K,,,R-297686,3534
variation,R-297686-3.5ct-18K,,,,Poids diamant,3.5 ct,,,Type d'or,18K,,,R-297686,4069
variation,R-297686-4ct-18K,,,,Poids diamant,4 ct,,,Type d'or,18K,,,R-297686,4519
variable,R-303750,Classic Emerald Cut Diamond Engagement Ring (Pave Band),Timeless emerald cut diamond solitaire on a sparkling micropave white gold band.,Bagues,Poids diamant,"1 ct,1.5 ct,2 ct,2.5 ct,3 ct,3.5 ct,4 ct",1,1,Type d'or,"10K,14K,18K",1,1,,
variation,R-303750-1ct-10K,,,,Poids diamant,1 ct,,,Type d'or,10K,,,R-303750,1399
variation,R-303750-1.5ct-10K,,,,Poids diamant,1.5 ct,,,Type d'or,10K,,,R-303750,1731
